date,avg_temp,avg_humidity,total_rainfall,avg_pressure,risk
2016-01-22,21.458333333333332,76.54166666666667,0.0,1015.2916666666666,1
2016-01-23,21.166666666666668,78.75,0.30000000000000004,1016.1666666666666,0
2016-01-24,21.083333333333332,78.375,0.0,1016.25,0
2016-01-25,22.916666666666668,68.0,0.0,1014.5,0
2016-01-26,23.166666666666668,65.70833333333333,0.0,1014.0833333333334,0
2016-01-27,23.208333333333332,61.125,0.0,1014.0,1
2016-01-28,23.25,53.208333333333336,0.0,1014.2916666666666,0
2016-01-29,22.875,51.875,0.0,1015.25,0
2016-01-30,22.0,54.875,0.0,1015.7083333333334,1
2016-01-31,22.083333333333332,45.958333333333336,0.0,1015.1666666666666,0
2016-02-01,22.458333333333332,38.208333333333336,0.0,1015.0,0
2016-02-02,22.416666666666668,34.875,0.0,1015.5833333333334,0
2016-02-03,22.291666666666668,38.125,0.0,1014.5416666666666,0
2016-02-04,22.458333333333332,43.0,0.0,1014.625,0
2016-02-05,21.916666666666668,48.916666666666664,0.0,1014.1666666666666,0
2016-02-06,22.541666666666668,56.166666666666664,0.0,1012.7083333333334,0
2016-02-07,23.5,56.791666666666664,0.0,1013.9583333333334,0
2016-02-08,24.0,59.5,0.0,1013.375,0
2016-02-09,23.916666666666668,51.791666666666664,0.0,1013.2916666666666,0
2016-02-10,24.666666666666668,45.333333333333336,0.0,1012.7083333333334,1
2016-02-11,24.75,41.125,0.0,1012.4166666666666,1
2016-02-12,24.708333333333332,45.875,0.0,1012.5416666666666,0
2016-02-13,24.5,48.583333333333336,0.0,1012.75,0
2016-02-14,23.791666666666668,46.875,0.0,1013.2916666666666,0
2016-02-15,23.041666666666668,57.166666666666664,0.0,1014.2916666666666,0
2016-02-16,23.458333333333332,59.166666666666664,0.0,1014.5416666666666,0
2016-02-17,23.208333333333332,54.458333333333336,0.0,1014.7083333333334,0
2016-02-18,23.083333333333332,60.25,0.0,1014.7916666666666,0
2016-02-19,23.958333333333332,49.166666666666664,0.0,1015.75,0
2016-02-20,25.333333333333332,53.25,0.0,1015.0,0
2016-02-21,26.166666666666668,48.875,0.0,1014.0,0
2016-02-22,26.541666666666668,43.0,0.0,1014.3333333333334,0
2016-02-23,25.5,43.666666666666664,0.0,1013.2916666666666,0
2016-02-24,25.25,41.416666666666664,0.0,1012.6666666666666,0
2016-02-25,26.208333333333332,48.833333333333336,0.0,1012.9166666666666,0
2016-02-26,25.041666666666668,60.333333333333336,0.0,1014.5416666666666,0
2016-02-27,24.583333333333332,59.875,0.0,1015.7083333333334,0
2016-02-28,24.916666666666668,56.958333333333336,0.0,1016.5,0
2016-02-29,24.541666666666668,57.0,0.0,1016.2916666666666,0
2016-03-01,24.375,57.333333333333336,0.0,1014.625,0
2016-03-02,24.625,52.916666666666664,0.0,1014.875,0
2016-03-03,25.291666666666668,47.375,0.0,1015.1666666666666,1
2016-03-04,24.916666666666668,39.041666666666664,0.0,1013.9166666666666,0
2016-03-05,25.125,48.291666666666664,0.0,1012.7083333333334,0
2016-03-06,25.375,49.958333333333336,0.0,1012.0833333333334,0
2016-03-07,25.041666666666668,51.791666666666664,0.0,1011.9166666666666,0
2016-03-08,25.666666666666668,47.958333333333336,0.0,1011.5,0
2016-03-09,26.25,45.916666666666664,0.0,1011.9166666666666,0
2016-03-10,26.583333333333332,43.833333333333336,0.0,1012.5416666666666,0
2016-03-11,27.208333333333332,36.583333333333336,0.0,1012.7916666666666,0
2016-03-12,27.958333333333332,42.041666666666664,0.0,1011.7916666666666,0
2016-03-13,28.416666666666668,47.25,0.0,1011.9166666666666,0
2016-03-14,28.625,48.291666666666664,0.30000000000000004,1011.6666666666666,0
2016-03-15,27.5,53.208333333333336,1.1,1011.6666666666666,0
2016-03-16,28.333333333333332,53.333333333333336,0.5,1011.2083333333334,0
2016-03-17,29.291666666666668,45.291666666666664,0.1,1011.4583333333334,0
2016-03-18,29.333333333333332,43.083333333333336,0.0,1011.0416666666666,0
2016-03-19,29.208333333333332,36.458333333333336,0.0,1010.9583333333334,0
2016-03-20,29.375,31.458333333333332,0.0,1011.375,0
2016-03-21,29.75,31.458333333333332,0.0,1010.5416666666666,0
2016-03-22,29.625,41.416666666666664,0.0,1009.1666666666666,0
2016-03-23,28.833333333333332,47.083333333333336,0.0,1010.2916666666666,0
2016-03-24,28.958333333333332,40.916666666666664,0.0,1012.0,0
2016-03-25,27.75,37.083333333333336,0.0,1013.5416666666666,0
2016-03-26,27.5,34.5,0.0,1013.0416666666666,0
2016-03-27,27.208333333333332,33.833333333333336,0.0,1012.75,0
2016-03-28,26.916666666666668,43.208333333333336,0.0,1012.9166666666666,1
2016-03-29,27.0,51.125,0.0,1013.125,0
2016-03-30,27.708333333333332,47.583333333333336,0.0,1013.125,0
2016-03-31,28.375,42.625,0.0,1011.8333333333334,0
2016-04-01,28.458333333333332,40.75,0.0,1010.4166666666666,0
2016-04-02,28.541666666666668,35.25,0.0,1010.7916666666666,0
2016-04-03,28.958333333333332,39.75,0.0,1012.0416666666666,0
2016-04-04,28.791666666666668,33.791666666666664,0.0,1010.4583333333334,0
2016-04-05,28.875,32.041666666666664,0.0,1010.0416666666666,0
2016-04-06,28.875,40.791666666666664,0.1,1010.4583333333334,0
2016-04-07,30.083333333333332,41.708333333333336,0.2,1009.8333333333334,0
2016-04-08,29.208333333333332,48.75,0.4,1009.6666666666666,1
2016-04-09,28.625,51.041666666666664,0.30000000000000004,1010.7083333333334,0
2016-04-10,28.583333333333332,50.208333333333336,0.0,1011.5833333333334,0
2016-04-11,29.791666666666668,44.75,0.0,1010.3333333333334,0
2016-04-12,30.75,41.291666666666664,0.0,1009.0,0
2016-04-13,28.541666666666668,43.958333333333336,0.5,1009.2083333333334,0
2016-04-14,28.375,47.333333333333336,0.7000000000000001,1009.0833333333334,0
2016-04-15,28.416666666666668,47.958333333333336,0.6000000000000001,1009.0416666666666,0
2016-04-16,28.416666666666668,46.583333333333336,0.0,1009.2083333333334,0
2016-04-17,28.833333333333332,45.333333333333336,0.30000000000000004,1009.0,0
2016-04-18,29.0,45.166666666666664,0.6,1008.7916666666666,0
2016-04-19,29.041666666666668,46.916666666666664,0.9,1008.7083333333334,0
2016-04-20,28.416666666666668,48.958333333333336,0.9,1008.7916666666666,0
2016-04-21,30.916666666666668,44.416666666666664,0.0,1009.7916666666666,0
2016-04-22,30.708333333333332,42.0,0.0,1008.9166666666666,0
2016-04-23,31.25,35.25,0.0,1007.0416666666666,0
2016-04-24,31.958333333333332,33.75,0.0,1006.0,0
2016-04-25,31.666666666666668,34.541666666666664,0.1,1007.25,0
2016-04-26,30.083333333333332,40.458333333333336,0.0,1009.375,0
2016-04-27,29.333333333333332,39.625,0.0,1009.0416666666666,0
